record_type|counterparty_name|country|isin
D|73579|TEMASEK FIN (II) PL*|SG|0000000002000606831
D|17853|TEMASEK FIN I LTD*|TW|0000000002000000153
D|17853|TEMASEK FIN I LTD*|HK|0000000002000014277
D|17853|TEMASEK FIN I LTD*|SG|0000000002000429887
D|17853|TEMASEK FIN I LTD*|MY|0000000002000519961
D|28397|TEMASEK FIN IV PL*|SG|0000000002000548830
D|83927|TEMPUS AI INC*|SG|0000000002000626722
D|9151|TENAGA NASIONAL BERHAD*|SG|0000000002000389069
D|9151|TENAGA NASIONAL BERHAD*|MY|0000000002000097472
D|14807|TENCENT HLDGS LTD*|TW|0000000002000000099
D|14807|TENCENT HLDGS LTD*|HK|0000000001600003409
D|14807|TENCENT HLDGS LTD*|SG|0000000002000468868
D|14807|TENCENT HLDGS LTD*|MY|0000000002000340925
D|49007|TENCENT MUSIC ENTER*|SG|0000000002000569602
D|12140|TENNET HOLDING BV*|SG|0000000002000488693
D|21891|TERNA SPA*|SG|0000000002000520253
D|26707|TESARO INC*|SG|0000000002000540466
D|3580|TESCO CORP TSY SVC PLC*|SG|0000000002000489132
D|18069|TESCO PLC*|SG|0000000002000429760
D|3705|TESLA MOTORS INC*|SG|0000000002000494677
D|23576|TEVA PHAR FIN N III*|HK|0000000002000012332
D|23576|TEVA PHAR FIN N III*|SG|0000000002000541992
D|41791|TEVA PHARMA F NL II*|SG|0000000002000558280
D|26936|TEVA PHARMA IND LTD*|SG|0000000002000416232
D|23575|TEWOO GRP FIN NO 2*|HK|0000000002000012333
D|23814|TEWOO GRP FIN NO 3*|SG|0000000002000529604
D|40357|TEWOO GRP NO 4*|SG|0000000002000555727
D|26890|TEWOO GRP NO 5 LTD*|SG|0000000002000541762
D|10183|TEXAS INSTRUMENTS INC*|SG|0000000002000484222
D|7509|TEXTRON FINANCIAL CORP*|SG|0000000002000399081
D|45535|TG EXCELLENCE BHD*|MY|0000000002000324960
D|85125|TG TREASURY BHD*|MY|0000000002000524412
D|3509|TH CHIPBOARD CL*|SG|0000000002000477091
D|4983|TH CREDIT GUARANTEE CORP*|SG|0000000002000477329
D|18045|TH STEEL BAR*|SG|0000000002000477330
D|8171|THAI BEVERAGE PCL*|SG|0000000002000481605
D|8171|THAI BEVERAGE PCL*|TH|0000000003101614346
D|61467|THAI ENGINEERS*|TH|0000000003103411173
D|7702|THAI OIL PUBLIC CO LTD*|TW|0000000002000000363
D|7702|THAI OIL PUBLIC CO LTD*|HK|0000000002000013126
D|7702|THAI OIL PUBLIC CO LTD*|SG|0000000002000480524
D|7702|THAI OIL PUBLIC CO LTD*|TH|0000000003100011095
D|49593|THAI PICON IND CL*|TH|0000000003103283399
D|61042|THAI POLYCONS*|TH|0000000003102243161
D|53015|THAI REUNG IND CL*|TH|0000000003102416636
D|13929|THAI TIN PLATE*|SG|0000000002000477331
D|54300|THAI UNION GRP PCL*|TH|0000000003100233718
D|80551|THAI WAH PCL(F)*|SG|0000000002000333136
D|51219|THAIFOODS GRP PCL*|TH|0000000003102875754
D|64701|THAIMETAL IMPORT*|TH|0000000003102162407
D|26913|THAIOIL TRSY CTR CL*|TW|0000000002000000362
D|26913|THAIOIL TRSY CTR CL*|HK|0000000002000013023
D|26913|THAIOIL TRSY CTR CL*|SG|0000000002000541872
D|18993|THALES SA*|SG|0000000002000481917
D|78210|THAMES WATER UTILIT*|MY|0000000002000509481
D|70274|THANA NAPADOL CL*|TH|0000000003103535330
D|85078|THANACHART CAP PCL*|TH|0000000003100212428
D|61269|THANACHART SEC PCL*|TH|0000000003100546552
D|77660|THAVISU*|TH|0000000003102048388
D|16977|THE ADT CORP*|SG|0000000002000480256
D|39777|THE AFG 2019-1 TRST*|AU|0000000001600000202
D|39777|THE AFG 2019-1 TRST*|SG|0000000001600150101
D|84394|THE ARAB ENERGY FD*|TW|0000000000100000058
D|84394|THE ARAB ENERGY FD*|HK|0000000000100002936
D|84394|THE ARAB ENERGY FD*|SG|0000000000100206252
D|11023|THE BANGKOK CLUB CL*|SG|0000000002000477346
D|17074|THE BLACKSTONE GRP LP*|SG|0000000002000449802
D|28393|THE BRITISH LAND CO*|SG|0000000002000549332
D|42790|THE CHARLES SCHWAB*|SG|0000000002000560170
D|20850|THE CHEMOURS CO*|SG|0000000002000513541
D|23433|THE CHUGOKU ELE PWR*|HK|0000000002000012844
D|23433|THE CHUGOKU ELE PWR*|SG|0000000002000528185
D|87266|THE COCA-COLA CO*|TW|0000000002000000124
D|87266|THE COCA-COLA CO*|SG|0000000002000480253
D|87266|THE COCA-COLA CO*|MY|0000000002000299220
D|83395|THE DAI-ICHI LIFE I*|SG|0000000002000625469
D|28175|THE GLOBAL X CN FIN*|SG|0000000002000548179
D|79685|THE GOODYEAR TIRE*|SG|0000000002000286628
D|17883|THE GRIFFIN COAL MINING CPL*|SG|0000000002000454959
D|19976|THE HERSHEY CO*|SG|0000000002000507382
D|23463|THE HERTZ CORP*|SG|0000000002000528420
D|85198|THE HK LAND NOTES*|HK|0000000002000014069
D|85198|THE HK LAND NOTES*|SG|0000000002000629316
D|82113|THE HOLLARD INS CPL*|SG|0000000002000623139
D|5968|THE HOME DEPOT INC*|TW|0000000002000000108
D|5968|THE HOME DEPOT INC*|SG|0000000002000480564
D|18584|THE HONG KONG & CHINA GAS CL*|HK|0000000001600003482
D|18584|THE HONG KONG & CHINA GAS CL*|SG|0000000002000428322
D|7632|THE HONG KONG MORTG*|HK|0000000002000010847
D|7632|THE HONG KONG MORTG*|SG|0000000002000581148
D|3105|THE HONGKONG LAND TRSY SVCS*|SG|0000000002000416989
D|3105|THE HONGKONG LAND TRSY SVCS*|MY|0000000000800163057
D|57739|THE J.M. SMUCKER CO*|SG|0000000002000573874
D|83964|THE KANSAI ELEC PWR*|SG|0000000002000612297
D|23885|THE KRAFT HEINZ CO*|SG|0000000002000530071
D|23886|THE KRAFT HEINZ FDS*|SG|0000000002000530072
D|24545|THE KROGER CO*|SG|0000000002000532567
D|86306|THE LINK FIN (KY)*|HK|0000000002000014300
D|22037|THE MOSAIC CO*|SG|0000000002000520807
D|25922|THE OIL & GAS HLDG*|SG|0000000002000537586
D|27932|THE PEOPLE'S INS CO*|SG|0000000002000547080
D|20337|THE RBS GP PLC-EDIN|TW|0000000001800000022
D|20337|THE RBS GP PLC-EDIN|HK|0000000001800000762
D|20337|THE RBS GP PLC-EDIN|SG|0000000001800067137
D|20337|THE RBS GP PLC-EDIN|MY|0000000001400190955
D|3223|THE SG GOV STAFF CR CO-OPER SOC*|SG|0000000001900299890
D|20269|THE SHERWIN-WILLIAM*|SG|0000000002000509841
D|5260|THE SIAM CEMENT PCL*|SG|0000000002000497098
D|21714|THE SOUTHERN CO*|SG|0000000002000519591
D|15171|THE STRAITS TDG CO LTD*|SG|0000000002000263723
D|16701|THE TJX COMPANIES INC*|SG|0000000002000455548
D|47777|THE TRADE DESK INC*|SG|0000000002000568433
D|8712|THE VANGUARD GRP*|SG|0000000002000479416
D|40562|THE WALT DISNEY COM*|SG|0000000002000555624
D|3865|THE WENDY CO*|SG|0000000002000489812
D|9620|THE WHARF HLDGS LTD*|SG|0000000002000460866
D|22171|THERMO FISHER SCI*|TW|0000000002000000313
D|22171|THERMO FISHER SCI*|SG|0000000002000482829
D|7288|THETA CAPITAL PL*|SG|0000000002000487790
D|56789|THIRD PAKISTAN INTL*|SG|0000000002000572634
D|40882|THOMAS COOK GRP PLC*|SG|0000000002000556635
D|27190|THOMSON MED GRP LTD*|SG|0000000000100088870
D|53494|THONBURI HEALTHCARE*|TH|0000000003102901268
D|61522|THREE ARROWS*|JP|0000000002000000465
D|21510|THREE GORGES F1(KY)*|SG|0000000002000518117
D|75814|TIANJIN MUN PPL GOV*|CN|0000000008600004373
D|70896|TIANNENG POWER INTL*|SG|0000000002000598222
D|27304|TIANQI FINCO CL*|HK|0000000002000012689
D|27304|TIANQI FINCO CL*|SG|0000000002000545942
D|12694|TIEN WAH PRESS HLDGS BHD*|SG|0000000002000454641
D|18641|TIGER AIRWAYS HLDG*|SG|0000000002000423896
D|10975|TIME WARNER CABLE INC*|SG|0000000002000480254
D|79742|TIME WARNER CBL ENT*|SG|0000000002000620035
D|44041|TIMES CHINA HLDG LT*|SG|0000000002000562603
D|43395|TING SIN CL*|TW|0000000002000000212
D|23569|TINGYI (CAYMAN IS)*|HK|0000000002000012329
D|15037|TIONG SENG HLDGS LTD*|SG|0000000002000455508
D|49640|TIPAKORN CL*|TH|0000000003103110889
D|83607|TJ STATE OWN CAP IN*|SG|0000000002000625982
D|4794|TK CORP*|SG|0000000002000454280
D|74836|TKM METAL*|TH|0000000003100011743
D|13759|TM GLOBAL INC*|SG|0000000002000389070
D|77011|TM TECHNOLOGY SERV|MY|0000000001600054259
D|2166|TMB BK PCL-BGK|TH|0000000003100092893
D|21178|TMB BK PCL-KY|SG|0000000002000434562
D|71761|TMK SRJ1*|JP|0000000002000000487
D|68293|TMK SRJ2*|JP|0000000002000000479
D|14666|TML HLDGS PL*|SG|0000000002000483598
D|24416|TMLIFEIN-DST*|SG|0000000002000132822
D|9995|TNB CAP (L) LTD*|SG|0000000002000456572
D|23372|TNB GLB VENTURE CAP*|HK|0000000002000012876
D|23372|TNB GLB VENTURE CAP*|SG|0000000002000527875
D|42958|TNB NORTHERN ENERGY*|MY|0000000002000319018
D|66415|TNB POWER GENERATIO*|MY|0000000002000343255
D|57118|TNB WESTERN ENERGY*|MY|0000000002000331361
D|86562|TOKIO MARINE HLDGS*|SG|0000000002000511652
D|74555|TOKYO ELECTRON LTD*|SG|0000000002000573077
D|45015|TOKYU CORP*|SG|0000000002000564359
D|28294|TOLL BROTHERS INC*|SG|0000000002000548791
D|30255|TONG YANG IND CL*|TW|0000000002000000170
D|78660|TONGCHENG TRAVEL HL*|SG|0000000002000614974
D|42555|TONGFANG AQUA LTD*|SG|0000000002000559674
D|85161|TONGYANG LIFE INS*|SG|0000000002000629250
D|24358|TOOKITAKI HLDG PL*|SG|0000000002000530943
D|9543|TOP GLOVE CORP BHD*|SG|0000000002000443317
D|9543|TOP GLOVE CORP BHD*|MY|0000000002000100935
D|23823|TOP WISE EXCELLENCE*|SG|0000000002000529707
D|1399|TOR DOM-TRT|MY|0000000002000499730
D|23280|TOSHIBA CORP*|SG|0000000002000491590
D|14753|TOTAL CAP CANADA LTD*|SG|0000000002000485240
D|5653|TOTAL CAPITAL INTL*|SG|0000000002000485185
D|7877|TOTAL CAPITAL*|SG|0000000002000469053
D|5498|TOTAL SA*|SG|0000000002000423822
D|79124|TOTALENERGIES CAP*|SG|0000000002000618870
D|27937|TOYOTA CREDIT CANAD*|SG|0000000002000547104
D|3282|TOYOTA FINANCE AUST*|SG|0000000002000438550
D|3282|TOYOTA FINANCE AUST*|MY|0000000002000499433
D|26915|TOYOTA IND CORP*|SG|0000000002000541907
D|63466|TOYOTA LEASING (TH)*|TH|0000000003102643932
D|74825|TOYOTA MOTOR CORPOR*|TW|0000000002000000368
D|74825|TOYOTA MOTOR CORPOR*|SG|0000000002000450160
D|74825|TOYOTA MOTOR CORPOR*|MY|0000000002000289734
D|7416|TOYOTA MOTOR CR CORP*|TW|0000000002000000316
D|7416|TOYOTA MOTOR CR CORP*|SG|0000000002000474930
D|7416|TOYOTA MOTOR CR CORP*|MY|0000000002000351456
D|30731|TOYOTA MOTOR FIN NL*|SG|0000000002000552632
D|30731|TOYOTA MOTOR FIN NL*|MY|0000000002000334927
D|30731|TOYOTA MOTOR FIN NL*|TH|0000000002000011054
D|27640|TOYOTA TSUSHO CORP*|SG|0000000002000446888
D|34621|TOYOTCAPI|MY|0000000002000219070
D|9465|TRACKER FUND OF HK*|SG|0000000002000443318
D|38605|TRADE HORIZON GLB*|SG|0000000002000552934
D|26912|TRAFIGURA FUND SA*|SG|0000000002000481303
D|23566|TRAFIGURA GRP PL*|SG|0000000002000484809
D|20251|TRANSCANADA PIPELNS*|SG|0000000002000509668
D|29870|TRANSNET SOC LTD*|SG|0000000002000550479
D|13843|TRANSOCEAN INC*|SG|0000000002000499653
D|14077|TRANSOCEAN LTD*|SG|0000000002000443515
D|5750|TRANSPORT FOR LONDON*|SG|0000000002000478715
D|72587|TRANSPOWER NZ LTD*|SG|0000000002000603853
D|22360|TRANSURBAN FIN CO*|SG|0000000002000522140
D|59225|TRANSURBAN QLD FIN*|SG|0000000002000575564
D|59225|TRANSURBAN QLD FIN*|MY|0000000002000520578
D|45300|TRAVELEX FIN PLC*|SG|0000000002000565020
D|74029|TREASURY CORP VICT*|AU|0000000002000000059
D|74029|TREASURY CORP VICT*|SG|0000000002000447005
D|74029|TREASURY CORP VICT*|MY|0000000002000500223
D|72130|TREASURY WINE ESTAT*|SG|0000000002000602014
D|19896|TREND MICRO INCORP*|SG|0000000002000506900
D|5871|TRIKOMSEL PL*|SG|0000000002000483338
D|10527|TRILLION CHANCE LTD*|SG|0000000002000491184
D|8469|TRINITY IND INC*|SG|0000000002000503726
D|43873|TRIP.COM GRP LTD*|SG|0000000000300460362
D|44787|TRIPADVISOR INC*|SG|0000000002000563940
D|68313|TRIPLC MEDICAL S B*|MY|0000000002000347912
D|10246|TRIS CORP LTD*|SG|0000000002000477347
D|57605|TRITON BD TR 2021-1*|AU|0000000001600000288
D|64906|TRITON BD TR 2022-1*|AU|0000000001600000379
D|69173|TRITON BD TR 2022-4*|AU|0000000001600000419
D|70676|TRITON BD TR 2023-1*|AU|0000000001600000435
D|77105|TRITON BD TR 2024-1*|AU|0000000001600000543
D|83932|TRITON BD TR 2025-1*|AU|0000000001600000596
D|47816|TROPICANA CORP BHD*|MY|0000000002000269866
D|21244|TRSY CORP OF VIC*|AU|0000000002000000059
D|21244|TRSY CORP OF VIC*|SG|0000000002000447005
D|55539|TRUE CORP PCL*|TH|0000000003102752786
D|18823|TRUE MOVE CL*|SG|0000000002000455122
D|50834|TRUE MOVE H UNIVERS*|TH|0000000003102202533
D|65001|TRUMID XT PL*|SG|0000000002000583153
D|57234|TRUPANION INC*|SG|0000000002000573222
D|48329|TRUST FIBRA UNO*|SG|0000000002000568816
D|42496|TSH SUKUK IJARAH*|MY|0000000002000317756
D|63419|TSH SUKUK MURABAHAH*|MY|0000000002000337149
D|31294|TSHRESO|MY|0000000002000193902
D|26685|TSINGHUA UNIC LTD*|SG|0000000002000540255
D|73012|TSINGTAO BREWERY CL*|SG|0000000002000605148
D|62792|TSMC ARIZONA CORP*|TW|0000000002000000351
D|62792|TSMC ARIZONA CORP*|SG|0000000002000579956
D|19944|TSMC GLOBAL LTD*|TW|0000000002000000317
D|19944|TSMC GLOBAL LTD*|HK|0000000002000013621
D|19944|TSMC GLOBAL LTD*|SG|0000000002000505525
D|58558|TSP METAL CL*|TH|0000000003101183098
D|11657|TSUNAMI RECOVERY FD*|SG|0000000002000477348
D|65600|TTM SUKUK BERHAD*|MY|0000000002000341255
D|77363|TTNP MK*|MY|0000000001200450591
D|15286|TUAN SING HLDGS LTD*|SG|0000000002000335037
D|24327|TURK TELEKOMUNIKASY*|SG|0000000002000531242
D|20376|TURKCELL ILETISIM H*|SG|0000000002000510453
D|2204|TURKIYE IS BANKA-IST|SG|0000000002000446219
D|25894|TURKIYE PETROL RAFI*|SG|0000000002000537507
D|19484|TURKIYE SINAI KALK*|SG|0000000002000504538
D|14182|TURQUOISE HILL RESOURCES LTD*|SG|0000000002000485397
D|39876|TURUS PESAWAT S B*|MY|0000000002000313494
D|41093|TUSPARK FORWARD LTD*|SG|0000000002000557091
D|24925|TV AZTECA SAB DE CV*|SG|0000000002000534390
D|22557|TVB FIN LTD*|SG|0000000002000523616
D|61755|TW COOPERATIVE FIN*|TW|0000000002000000198
D|62130|TW HIGH SPEED RAIL*|TW|0000000002000000333
D|62130|TW HIGH SPEED RAIL*|SG|0000000002000580363
D|29930|TW SEMICON MFG CO*|TW|0000000002000000138
D|29930|TW SEMICON MFG CO*|SG|0000000002000348013
D|40483|TWDC ENTP 18 CORP*|SG|0000000002000480568
D|59459|TWILIO INC*|SG|0000000002000575894
D|27027|TWITTER INC*|SG|0000000002000542361
D|79695|TYE HUA NOMS*|SG|0000000002000139683
D|27303|TYSON FOODS INC*|SG|0000000002000543975
D|24456|UBA PLC-LGS|SG|0000000002100012679
D|44285|UBER TECH INC*|SG|0000000002100012184
D|58713|UBIQUITI INC*|SG|0000000002100014806
D|2347|UBS AG-HK|MY|0000000002100001448
D|19613|UBS AG-JERSEY|SG|0000000002100009615
D|1284|UBS AG-LDN|MY|0000000002100002379
D|1820|UBS AG-SYD|MY|0000000002100006305
D|1286|UBS AG-ZRH|MY|0000000002100001452
D|20621|UBS GRP AG-ZRH|TW|0000000002100000055
D|20621|UBS GRP AG-ZRH|HK|0000000002100000668
D|20621|UBS GRP AG-ZRH|SG|0000000002100011629
D|9828|UBS OCONNOR LLC*|SG|0000000002100009402
D|78164|UCB SA*|SG|0000000002100016538
D|49583|UDOMSAK CHIANMAI CL*|TH|0000000003100163476
D|55471|UEM EDGENTA BHD*|MY|0000000000600003537
D|81869|UEM OLIVE CAP BHD*|MY|0000000002100009773
D|8680|UEM SUNRISE BHD*|SG|0000000002100008426
D|8680|UEM SUNRISE BHD*|MY|0000000002100004729
D|82798|UIPATH INC*|SG|0000000002100016865
D|67920|UITM SOLAR POWER*|MY|0000000002100007018
D|65579|ULKER BISKUVI SANAY*|SG|0000000002100013163
D|11656|UMW HLDGS BHD*|SG|0000000002100008413
D|11656|UMW HLDGS BHD*|MY|0000000002100004806
D|20474|UNDER ARMOUR INC*|SG|0000000002100011581
D|67665|UNI OF MELBOURNE*|SG|0000000002100015429
D|12723|UNI-PRESIDENT ENTP CORP*|TW|0000000002100000021
D|12723|UNI-PRESIDENT ENTP CORP*|SG|0000000002100008957
D|21668|UNICAN LTD*|SG|0000000002100011969
D|20606|UNIGRP INTL HLDG*|SG|0000000002100011624
D|62822|UNILEVER CAP CORP*|SG|0000000002100014977
D|62822|UNILEVER CAP CORP*|MY|0000000002100009729
D|14110|UNILEVER NV*|SG|0000000002100009246
D|16265|UNILEVER PLC*|SG|0000000002100009247
D|62823|UNILEVER US INC*|SG|0000000002100014978
D|3486|UNIMICRON TECH CORP*|TW|0000000002100000067
D|3486|UNIMICRON TECH CORP*|SG|0000000002100009194
D|79665|UNION (2009)*|SG|0000000001500052327
D|20988|UNION ELECTRIC CO*|SG|0000000002100011730
D|22398|UNION LIFE INS CL*|HK|0000000002100000672
D|22398|UNION LIFE INS CL*|SG|0000000002100012104
D|4124|UNION PACIFIC CORP*|SG|0000000002100011113
D|49616|UNIQUE ENGRG & CONS*|TH|0000000003100621033
D|49605|UNIQUE INNOVATION*|TH|0000000003103281246
D|16017|UNISEM (M) BERHAD*|SG|0000000002100008409
D|68312|UNITAPAH SDN BHD*|MY|0000000002100007036
D|79702|UNITED ADVISOR*|SG|0000000002100007865
D|55757|UNITED AIR 2020-1*|SG|0000000002100014626
D|55877|UNITED AIRLINES HLD*|SG|0000000002100014636
D|1085|UNITED ARAB EMIRATES|SG|0000000002100016745
D|5162|UNITED CASH FUND*|SG|0000000002100010016
D|79664|UNITED FAC*|SG|0000000001500027903
D|69336|UNITED HAMPSHIRE US*|SG|0000000002100013963
D|65695|UNITED INVTS PL*|SG|0000000002100011749
D|12400|UNITED SECR PCL*|SG|0000000002100009358
D|28349|UNITEDHEALTH GRP I*|HK|0000000002100000729
D|28349|UNITEDHEALTH GRP I*|SG|0000000002100006947
D|28349|UNITEDHEALTH GRP I*|MY|0000000002100007144
D|22917|UNITY 1 SUKUK LTD*|SG|0000000002100012250
D|63714|UNITY SOFTWARE INC*|SG|0000000002100015083
D|3752|UNITYMEDIA HESSEN GMBH*|SG|0000000002100010264
D|25104|UNIVERSAL ENTN CORP*|SG|0000000002100012837
D|16884|UNIVERSAL STARCH PCL*|SG|0000000002100009702
D|6485|UNIVERSITY OF CAMBRIDGE*|SG|0000000002100009933
D|45114|UNOPS-DK*|GB|0000000002100000059
D|5738|UOA DEV BHD*|SG|0000000002100009884
D|1287|UOB (CN) LTD-SHA|MY|0000000002100002084
D|79696|UOB 2006 (TEMP)*|SG|0000000001500071879
D|7424|UOB AM (B) SDN BHD*|SG|0000000002100010011
D|16705|UOB AM (JAPAN) LTD*|SG|0000000002100010010
D|25065|UOB AM (TH) CL*|SG|0000000002100010929
D|25065|UOB AM (TH) CL*|TH|0000000003101466739
D|80544|UOB AM (TWN)*|SG|0000000002100011531
D|80435|UOB APAC GR REI*|SG|0000000002100015085
D|14085|UOB ASSET MGT*|VN|0000000002100000101
D|14085|UOB ASSET MGT*|SG|0000000002100000136
D|21041|UOB BIOVENTURES MGT*|SG|0000000002100003645
D|7133|UOB CAP MGT PL*|SG|0000000002100003303
D|79729|UOB CAP SVCS CL*|SG|0000000000100231361
D|15789|UOB CTR OF EXCELLENCE*|SG|0000000002100009594
D|15789|UOB CTR OF EXCELLENCE*|MY|0000000002100003771
D|79662|UOB EAGLE ROCK MULT*|SG|0000000002100009636
D|79698|UOB GLOBAL CAP*|SG|0000000002100005528
D|79699|UOB GLOBAL LLC*|SG|0000000002100005527
D|79701|UOB GLOBAL SARL*|SG|0000000002100005609
D|47051|UOB INTL INVT PL*|SG|0000000000900015041
D|79718|UOB INVT CHINA*|SG|0000000002100007804
D|7861|UOB KAY HIAN HLDGS*|SG|0000000002100003319
D|13326|UOB KAY HIAN PL*|SG|0000000001100045090
D|13326|UOB KAY HIAN PL*|MY|0000000002100000028
D|13326|UOB KAY HIAN PL*|TH|0000000002100000169
D|1288|UOB NOMINEES PL*|SG|0000000002100001150
D|79691|UOB NOMS 2006*|SG|0000000001500047488
D|80469|UOB NOMS UK*|SG|0000000002100005614
D|80397|UOB NOMS06(HK)*|SG|0000000001500071884
D|10452|UOB PROP INVT CN PL*|SG|0000000002100010867
D|21661|UOB PROP INVTS PL*|SG|0000000002100001836
D|79660|UOB PROPERTIES BHD*|SG|0000000001500067276
D|3975|UOB SMART SENIOR SECURE FD*|SG|0000000002100009893
D|1290|UOB TH-BGK|MY|0000000002100001718
D|79697|UOB TOWERS*|SG|0000000001500066352
D|6851|UOB TRAVEL PLANNERS*|SG|0000000002100001454
D|17738|UOB VENTURE MGMT*|SG|0000000002100001652
D|80547|UOB VM (SH) CL*|SG|0000000002100005615
D|16038|UOB-GSB SME OPPTY FUND*|SG|0000000002100009401
D|1295|UOB-HK|MY|0000000002100003976
D|1295|UOB-HK|CN|0000000007400000003
D|1296|UOB-KL|MY|0000000002100001457
D|1296|UOB-KL|TH|0000000002100000117
D|27724|UOB-KL-IB|MY|0000000002100001457
D|1297|UOB-LDN|MY|0000000002100001437
D|1297|UOB-LDN|CN|0000000007400000112
D|2731|UOB-NY|MY|0000000002100003513
D|1121|UOB-S|MY|0000000002100001422
D|1121|UOB-S|CN|0000000008800000045
D|2466|UOB-SL|MY|0000000002100001439
D|1302|UOB-SYD|MY|0000000002100001446
D|2441|UOB-TPE|MY|0000000002100005307
D|2441|UOB-TPE|CN|0000000002100000023
D|1291|UOBBF|HK|0000000002100000479
D|1291|UOBBF|SG|0000000002100001155
D|1291|UOBBF|MY|0000000002100003357
D|72954|UOBCAP*|TH|0000000008500000102
D|80468|UOBH(US)*|SG|0000000002100002703
D|31250|UOBKAYHIAN|MY|0000000002100000021
D|79706|UOBM NOM(ASING)*|SG|0000000002100005618
D|79704|UOBM NOM(TEMP)*|SG|0000000002100005619
D|79700|UOBR(US)*|SG|0000000002100002701
D|80395|UOBR(USA)LP*|SG|0000000002100002702
D|42709|UOI LTD*|SG|0000000002100001136
D|12789|UOL GRP LTD*|SG|0000000002100000017
D|13263|UOL TREASURY SVC PL*|SG|0000000002100009548
D|22517|UPL CORP LTD*|SG|0000000002100012158
D|63737|UPSTART HLDGS INC*|SG|0000000002100015086
D|80208|URBAN RENEWAL AUTH*|HK|0000000002100000446
D|64495|US BANCORP*|SG|0000000002100015145
D|17401|US COMMODITIES FUNDS LLC*|SG|0000000002100008414
D|8265|US STEEL CORP*|SG|0000000002100009122
D|41727|USIMINAS INTL LTD*|SG|0000000002100013964
D|7934|UST INC*|SG|0000000002100006974
D|80433|UTD APAC CLS A*|SG|0000000002100013711
D|28040|UTD CONTINENTAL HLD*|SG|0000000002100013471
D|9585|UTD ENERGY FIN BM*|SG|0000000002100010945
D|80549|UTD INS AG-CSD*|SG|0000000002100001789
D|80432|UTD ORIENT C GP*|SG|0000000002100011053
D|79707|UTD ORIENT CAP*|SG|0000000002100011054
D|6176|UTD PARCEL SVC INC*|SG|0000000002100010211
D|79703|UTD PTE EQY INV*|SG|0000000002100011050
D|80434|UTD SMART SSBF*|SG|0000000002100015084
D|10235|UTD TECH CORP*|SG|0000000002100010022
D|9623|UTD UTILITIES WATER PLC*|SG|0000000002100009288
D|85399|UTD VEN INVTS*|SG|0000000002100017089
D|80431|UVM 2 VENTURE*|SG|0000000002100011804
D|80436|UVM 3 VEN IN LP*|SG|0000000002100013524
D|64468|UVM SIGNUM BLOCKCHA*|SG|0000000002100014946
D|16699|UZMA BHD*|SG|0000000002100009226
D|20248|VALE OVS LTD*|SG|0000000002200031725
D|8738|VALE SA-SP ADR*|SG|0000000002200022649
D|21264|VALEO SA*|SG|0000000002200032758
D|17984|VALERO ENERGY CORP*|SG|0000000002200027659
D|11737|VALLOUREC*|SG|0000000002200025382
D|14439|VALUE SUCCESS INTL LTD*|SG|0000000002200028842
D|21544|VALUEMAX GRP LTD*|SG|0000000000600042006
D|30516|VALUETRONICS HLDGS*|SG|0000000002200038434
D|10212|VAN ECK ASSO CORP*|SG|0000000002200021541
D|28518|VANECK VECT SEMICON*|SG|0000000002200038079
D|23838|VANECK VECTORS ETF*|SG|0000000002200034920
D|23836|VANECK VECTORS RUSS*|SG|0000000002200034916
D|8357|VANGUARD INTL SEMICON CORP*|SG|0000000002200024090
D|82892|VANGUARD INVTS AU*|SG|0000000002200050699
D|85164|VANITCHAI*|TH|0000000003103783782
D|23562|VANKE REAL EST (HK)*|HK|0000000001600003403
D|23562|VANKE REAL EST (HK)*|SG|0000000002200028425
D|11548|VARD HLDGS LTD*|SG|0000000002200027700
D|10163|VATTENFALL AB*|SG|0000000002200024480
D|26323|VCBS|VN|0000000000300002977
D|54882|VCS ASIA CL*|TH|0000000003101743806
D|78247|VEDANTA RES FIN II*|SG|0000000002200049383
D|13317|VEDANTA RES JERSEY LTD*|SG|0000000002200026118
D|17107|VEDANTA RES PLC*|SG|0000000002200024229
D|71653|VEEVA SYSTEMS INC*|SG|0000000002200046526
D|56316|VENA ENERGY CAP PL*|SG|0000000002200041774
D|74184|VENTURE CORPORATION*|SG|0000000002200006337
D|3703|VEOLIA ENVIRONNEMENT*|SG|0000000002200024481
D|26711|VEON HLDGS BV*|SG|0000000002200036645
D|22063|VER FINCO PTY LTD*|AU|0000000002200000026
D|22063|VER FINCO PTY LTD*|SG|0000000002200042967
D|74161|VERALTO CORP*|SG|0000000002200047851
D|11245|VERISURE HLDG AB*|SG|0000000002200027808
D|17608|VERIZON COM INC*|TW|0000000002200000013
D|17608|VERIZON COM INC*|HK|0000000002200000500
D|17608|VERIZON COM INC*|SG|0000000002200017038
D|17608|VERIZON COM INC*|MY|0000000002200020388
